booking_id,flight_id,passenger_id,booking_date,seat_no,class,payment_status,amount
2019,1638,2052,2024-11-10,19B,Economy,Pending,2465
2020,1629,2051,2024-02-21,12F,First,Failed,15874
2021,2255,2466,2024-05-25,1F,First,Pending,10336
2022,1982,2410,2024-10-07,37D,First,Pending,9516
2023,583,369,2024-05-02,37A,First,Pending,6042
2024,460,539,2025-12-19,12E,Economy,Paid,6202
2025,136,2394,2025-04-15,21E,Economy,Failed,8124
2026,1977,731,2024-10-23,15F,Business,Failed,14437
2027,978,897,2025-09-05,37A,First,Pending,9773
2028,284,1068,2025-05-26,32B,Business,Failed,19671
2029,2399,564,2025-10-02,22F,Business,Paid,10301
2030,17,2250,2025-05-16,5B,Economy,Pending,9503
2031,1239,2369,2025-11-09,23C,Business,Paid,16574
2032,1423,464,2024-07-20,11F,Business,Pending,2861
2033,2462,1035,2025-02-18,6F,Economy,Pending,10652
2034,1268,2381,2025-09-05,22D,Economy,Pending,19488
2035,2054,15,2025-08-05,1C,Economy,Paid,7374
2036,780,1354,2025-02-25,14B,Economy,Failed,19127
2037,2135,2278,2025-06-03,5C,First,Failed,15768
2038,2237,11,2025-11-04,17A,First,Failed,6993
2039,1640,1657,2024-03-13,1A,First,Failed,10634
2040,420,1248,2024-12-10,25D,Business,Paid,3833
2041,1827,1761,2024-01-27,27B,First,Failed,2885
2042,2296,1661,2024-06-17,27D,Economy,Failed,17319
2043,860,1764,2025-08-07,25C,First,Pending,5604
2044,207,542,2024-07-27,35D,Economy,Paid,7357
2045,2472,1530,2025-09-02,7D,First,Pending,18257
2046,2181,1743,2025-06-26,37F,First,Failed,10343
2047,2041,1181,2025-06-28,15B,Economy,Pending,3596
2048,115,2453,2025-12-25,29A,Economy,Failed,17371
2049,2425,1423,2025-10-18,3C,Business,Pending,11726
2050,211,929,2025-09-02,2C,Business,Paid,11757
2051,132,1427,2024-11-05,17A,Business,Pending,11142
2052,1398,1113,2024-06-28,5C,First,Pending,13106
2053,154,1890,2025-10-08,11D,First,Pending,6333
2054,920,2234,2025-03-13,11F,Economy,Pending,2538
2055,1447,895,2025-04-21,5E,Economy,Failed,19152
2056,952,2127,2025-01-29,6C,Business,Pending,4856
2057,1390,2193,2025-12-02,39E,Economy,Paid,7553
2058,1718,2062,2025-06-25,31F,First,Pending,17657
2059,147,1655,2025-08-16,2D,Economy,Paid,11926
2060,1818,2,2024-02-26,11E,Economy,Pending,2013
2061,715,2114,2024-06-22,28B,Economy,Failed,6707
2062,1597,2294,2025-12-20,4A,Economy,Paid,6490
2063,2279,1626,2024-11-21,22B,Economy,Paid,7993
2064,2499,1714,2024-11-17,13D,Business,Pending,6102
2065,1524,572,2024-07-01,36F,Business,Failed,3104
2066,907,436,2024-08-22,35C,First,Failed,4812
2067,1647,2401,2025-09-10,19C,Business,Paid,8131
2068,1725,1712,2024-07-04,16A,Economy,Pending,19035
2069,2031,383,2024-09-22,4D,Business,Failed,8628
2070,2155,1734,2025-10-05,37E,First,Failed,16841
2071,2141,1084,2024-11-24,32B,Business,Failed,16854
2072,1660,1950,2024-12-30,4C,First,,9831
2073,829,1435,2025-11-13,1D,First,,19185
2074,2188,1107,2024-01-24,6C,First,Paid,17997
2075,1338,74,2024-09-17,39D,Economy,Pending,8428
2076,11,1335,2024-12-20,13A,First,Failed,17641
2077,2496,2074,2024-07-14,2B,Business,Paid,12313
2078,2443,1401,2025-09-02,11F,Business,,12176
2079,1529,835,2025-05-04,19A,Business,Failed,6140
2080,378,1204,2024-11-28,31A,First,Failed,19936
2081,361,774,2025-09-04,20D,First,Paid,4792
2082,1572,2314,2025-09-23,31D,Economy,Paid,4723
2083,642,1404,2024-11-16,17A,First,Pending,4022
2084,573,77,2025-03-22,35D,Business,Pending,6188
2085,1956,1073,2025-01-11,12C,Economy,Paid,2603
2086,1585,1404,2024-07-21,25C,Business,Paid,9028
2087,923,2495,2024-03-30,12D,Economy,Failed,9150
2088,2444,1733,2025-12-07,3C,First,Pending,16889
2089,2234,870,2024-06-25,29D,Economy,Failed,14030
2090,1542,2347,2025-09-18,17B,First,Paid,17942
2091,1815,1084,2024-02-01,18E,First,Paid,4775
2092,2419,1381,2025-12-27,4B,Business,Paid,5639
2093,1890,2205,2024-08-30,7A,First,Pending,19822
2094,1900,2390,2024-03-10,23E,First,Paid,2850
2095,1228,974,2024-03-11,27E,First,Paid,18823
2096,2330,1226,2025-09-14,15E,Business,Pending,9800
2097,1440,1803,2024-06-06,4D,First,Paid,8575
2098,1057,1791,2025-07-02,34D,Business,Pending,13187
2099,2130,1559,2024-11-21,35F,Economy,Paid,19641
2100,1507,1189,2024-02-04,31E,Business,Pending,19928
2101,2196,1052,2025-04-24,16D,Business,Pending,13871
2102,1631,314,2025-04-04,20A,First,Pending,4276
2103,965,1589,2025-02-19,26F,Business,Pending,3450
2104,992,1308,2025-07-24,3E,Economy,Failed,5544
2105,495,1322,2025-02-22,37E,Business,Pending,17337
2106,1194,2024,2025-05-25,37F,First,Pending,6906
2107,703,1373,2025-01-02,40B,Economy,Pending,7848
2108,1031,636,2024-07-25,8D,First,Pending,11290
2109,1404,2493,2024-12-26,12B,First,Paid,19506
2110,826,1231,2025-03-11,14B,Business,Paid,12752
2111,2482,417,2025-07-31,9A,First,Pending,9284
2112,1058,439,2024-09-26,28A,Economy,Pending,13970
2113,563,165,2024-08-20,28B,Economy,Failed,12613
2114,2186,1583,2025-10-30,10E,Economy,Pending,17934
2115,367,2468,2024-04-15,17C,Economy,Pending,16155
2116,2154,988,2025-10-27,5A,Business,Pending,6837
2117,794,517,2024-01-18,25E,Economy,Paid,8333
2118,636,82,2025-05-09,26E,Business,Pending,17966
2119,1706,119,2024-09-16,21C,First,Pending,18674
2120,987,1661,2025-04-29,34D,First,Failed,14123
2121,958,1327,2024-11-08,1F,Business,Paid,19802
2122,855,28,2025-09-22,40E,First,Failed,7593
2123,2126,2025,2024-04-11,34D,First,Pending,16474
2124,1570,498,2025-06-20,8D,Economy,Failed,10759
2125,2257,194,2024-06-28,10B,First,Pending,4303
2126,1435,592,2025-05-24,37E,First,Pending,18692
2127,8,2490,2025-04-21,38A,Business,Paid,2461
2128,737,1858,2025-11-04,7E,Economy,Failed,14922
2129,2275,1060,2025-02-03,7C,First,Pending,17744
2130,2223,2306,2024-12-15,35C,First,Failed,6732
2131,81,113,2024-08-02,27C,Business,Paid,19029
2132,1159,1318,2025-01-17,25F,First,Pending,11588
2133,238,1738,2024-05-03,32E,Economy,Paid,14477
2134,1496,2062,2024-10-18,39D,Economy,Failed,14366
2135,1050,1691,2025-10-29,3B,Economy,Failed,11762
2136,187,2188,2025-12-05,18D,Business,Failed,19199
2137,1906,1395,2024-11-23,10E,Economy,Pending,10040
2138,630,1451,2025-07-18,39F,Economy,Pending,14359
2139,1733,1366,2025-11-12,26A,Economy,Pending,6898
2140,815,2237,2024-04-07,26C,Economy,Paid,5204
2141,614,2130,2025-10-20,16A,Economy,Failed,14062
2142,1187,958,2024-10-26,31C,Economy,Failed,3129
2143,2226,1129,2024-01-30,24A,Business,Failed,15982
2144,985,2429,2024-03-14,22C,Economy,Paid,12247
2145,2328,2377,2024-06-20,20C,First,Pending,19072
2146,798,2120,2024-03-24,32F,Business,Paid,15187
2147,1078,1697,2025-08-07,7B,First,Failed,18180
2148,67,133,2024-10-16,9C,First,Failed,9038
2149,544,570,2025-09-30,29C,Economy,Paid,14062
2150,1787,125,2024-03-25,18F,First,Pending,4525
2151,520,1035,2024-09-10,27E,First,Pending,5378
2152,946,2075,2025-10-25,6B,First,Failed,13800
2153,1455,207,2025-06-02,29B,Economy,Paid,11243
2154,1059,312,2025-03-27,27F,Economy,Pending,9524
2155,2237,2430,2024-11-02,32E,Economy,Paid,16688
2156,1113,1786,2025-10-09,24A,Business,Failed,16350
2157,947,1339,2024-07-02,33B,Economy,Failed,8448
2158,136,296,2024-11-09,5C,Economy,Failed,3277
2159,793,402,2024-12-06,33D,First,Failed,8766
2160,1137,1459,2024-08-14,9E,Economy,Pending,10711
2161,1363,1597,2024-09-20,37A,First,Failed,9353
2162,555,122,2025-03-25,12B,Economy,Pending,10578
2163,946,751,2024-09-07,13A,Economy,Pending,17240
2164,2222,106,2025-02-11,16A,Economy,Paid,9667
2165,2255,1060,2024-06-18,30A,Economy,Failed,2013
2166,1367,1574,2025-07-19,24F,Economy,Pending,13768
2167,949,72,2024-05-11,13C,Economy,Paid,18387
2168,104,568,2025-08-28,24D,Economy,Paid,5290
2169,1047,1245,2024-02-15,33D,First,Failed,13851
2170,1861,76,2024-12-15,8F,Business,Failed,15470
2171,2338,1010,2024-04-08,2B,Business,Paid,9930
2172,964,2276,2024-02-06,24D,Economy,Pending,16045
2173,838,453,2025-03-13,39D,Business,Failed,14991
2174,2459,766,2024-03-15,12D,First,Paid,6826
2175,1583,487,2024-02-27,38E,First,Paid,9540
2176,882,1498,2024-01-19,23C,First,Pending,8160
2177,424,830,2025-02-05,11C,Business,Pending,5973
2178,2203,1941,2024-07-06,6C,Business,Paid,14250
2179,2199,971,2024-05-18,2D,Business,Pending,19770
2180,212,490,2024-05-22,4B,Economy,Failed,9543
2181,1216,2424,2024-04-17,37B,First,Paid,19581
2182,881,2279,2024-08-08,15F,First,Pending,17522
2183,755,1936,2024-05-24,15F,Economy,Pending,15301
2184,1122,475,2025-05-24,14C,Business,Pending,14181
2185,701,1104,2025-01-10,27E,First,Pending,19645
2186,2220,1710,2024-01-05,2F,Business,Paid,15929
2187,371,1600,2025-01-22,1D,Economy,Pending,10779
2188,1733,1196,2025-07-21,9F,Business,Failed,19924
2189,1164,226,2025-07-13,12E,Economy,Failed,10985
2190,913,2191,2024-06-11,1B,Business,Paid,15547
2191,1829,708,2024-12-30,17E,Economy,Paid,8320
2192,802,1715,2025-02-20,20F,First,Failed,18502
2193,2304,54,2025-05-23,18D,Economy,Failed,19597
2194,990,2244,2025-09-03,25C,Business,Paid,10805
2195,676,1753,2024-01-21,30C,First,Failed,16700
2196,416,2346,2025-09-05,14D,Business,Failed,16284
2197,2377,1454,2025-05-31,20F,Business,Paid,9503
2198,1163,579,2024-07-15,34E,Economy,Paid,13489
2199,962,1699,2025-10-22,26E,Economy,Pending,19673
2200,1621,500,2024-12-10,7A,Business,Pending,2223
2201,1536,206,2024-11-25,33F,Economy,Failed,14859
2202,249,1942,2025-01-12,24E,Business,Paid,13015
2203,1887,1161,2024-07-29,39E,Economy,Pending,13206
2204,2356,2456,2024-06-08,19C,Economy,Failed,7679
2205,573,279,2025-10-19,7D,Business,Failed,15096
2206,1809,1469,2025-07-23,5C,First,Failed,16202
2207,798,677,2024-12-19,18F,Economy,Failed,3023
2208,1001,941,2024-08-27,21C,Business,Paid,19927
2209,761,2319,2024-03-19,17F,First,Failed,3779
2210,293,441,2024-05-31,20B,Economy,Pending,14122
2211,2458,1252,2025-05-31,10E,Economy,Paid,17780
2212,198,2175,2025-01-17,16A,Business,Failed,12426
2213,80,1294,2025-11-23,39D,Economy,Pending,14536
2214,1409,1844,2024-12-17,21F,Business,Pending,13351
2215,137,1784,2024-07-19,9F,Business,Paid,5983
2216,213,1876,2024-05-12,2F,Economy,Paid,16105
2217,1863,548,2025-09-25,32C,First,Paid,11215
2218,619,986,2024-06-17,17D,Economy,Pending,16581
2219,960,2067,2025-01-25,26D,First,Pending,17262
2220,2214,425,2025-01-19,3E,Economy,Failed,17770
2221,2478,2106,2024-04-07,37B,First,Paid,9385
2222,2169,2471,2025-01-11,22F,Economy,Paid,19209
2223,2379,1799,2024-12-05,15F,First,Paid,4736
2224,1723,1684,2025-06-14,35F,First,Paid,12051
2225,1162,1949,2024-05-11,31F,Economy,Pending,12531
2226,1890,66,2025-08-30,23E,Economy,Paid,4734
2227,2041,815,2024-07-28,20B,Business,Pending,3492
2228,1554,1175,2024-01-05,36B,First,Pending,11139
2229,1100,1810,2025-01-11,19A,Economy,Paid,2682
2230,1689,437,2025-10-01,31B,Business,Pending,15894
2231,37,790,2024-02-23,17F,Economy,Pending,13946
2232,845,2021,2025-05-12,36B,First,Paid,2100
2233,1682,235,2024-07-16,22F,Economy,Paid,3093
2234,1644,1739,2025-03-16,6B,Economy,Failed,15485
2235,2334,675,2025-12-18,23B,Business,Pending,12683
2236,1264,2146,2024-06-28,20D,Economy,Pending,10624
2237,2268,1033,2024-08-28,22C,Business,Failed,7334
2238,2044,927,2024-11-15,17E,First,Failed,2536
2239,216,761,2025-05-15,19D,First,Paid,18984
2240,681,2475,2025-10-11,8D,Economy,Failed,11858
2241,2341,227,2024-01-23,4F,Business,Paid,4755
2242,1813,1777,2025-09-23,38E,First,Paid,10510
2243,1508,2065,2025-09-18,40A,Economy,Paid,17645
2244,2091,2276,2025-08-16,31B,Economy,Pending,12054
2245,1117,706,2025-12-08,33A,Economy,Pending,13924
2246,1293,1816,2024-06-28,25E,Economy,Paid,3527
2247,1645,1262,2024-06-23,20D,Economy,Failed,2443
2248,1239,1411,2024-07-16,4B,Business,Pending,17649
2249,959,669,2025-06-21,9B,Economy,Pending,10578
2250,2162,2302,2025-03-29,22D,Economy,Failed,7674
2251,1149,1846,2024-04-08,37D,Economy,Pending,7195
2252,2285,1338,2025-03-02,10C,Economy,Failed,3869
2253,1829,1325,2025-03-28,12A,Economy,Failed,12203
2254,158,118,2024-07-09,32C,Economy,Pending,13543
2255,908,1869,2025-07-31,12C,Economy,Failed,18663
2256,1529,2098,2025-05-13,4A,First,Failed,2770
2257,1141,1814,2025-09-07,29C,First,Paid,19337
2258,1560,1588,2024-07-09,14B,Economy,Paid,3559
2259,2108,543,2024-05-20,37B,Business,Pending,13559
2260,2449,2375,2025-11-21,32A,Economy,Failed,8982
2261,1898,1527,2024-06-23,9E,Business,Pending,2108
2262,828,1270,2025-02-23,28F,Business,Pending,11147
2263,1801,602,2025-11-06,28D,Business,Paid,9078
2264,1204,2150,2025-03-09,28D,Business,Failed,2317
2265,845,388,2025-03-15,25A,Business,Pending,2340
2266,1269,1603,2025-06-14,3E,First,Pending,15628
2267,638,1728,2025-06-15,13F,Economy,Paid,6444
2268,649,339,2024-12-26,24A,First,Paid,14688
2269,2261,2232,2025-03-21,21E,First,Paid,18041
2270,1630,56,2025-07-09,13A,Economy,Pending,14655
2271,990,1306,2025-12-08,1F,First,Failed,12582
2272,804,1152,2025-12-07,16B,Economy,Paid,14180
2273,128,717,2024-12-22,23C,Economy,Paid,15191
2274,952,1750,2025-07-14,9A,Economy,Failed,15384
2275,2265,1663,2024-02-28,25E,Economy,Pending,13385
2276,20,2264,2025-10-05,38C,Business,Pending,14128
2277,1782,314,2024-06-15,11A,Business,Failed,14473
2278,675,2281,2025-10-08,3C,First,Paid,8979
2279,739,888,2025-08-23,19D,Economy,Failed,4366
2280,557,247,2024-09-19,34E,Economy,Pending,14881
2281,2245,2490,2025-03-06,34C,Economy,Pending,17327
2282,504,1923,2025-09-19,28F,Economy,Paid,3565
2283,1271,2183,2024-07-14,9C,Business,Paid,5704
2284,738,1026,2024-12-19,32C,Business,Failed,6201
2285,792,161,2025-09-11,13B,Business,Pending,14705
2286,1371,2188,2024-02-16,26A,First,Pending,14209
2287,197,2352,2024-11-04,15B,Economy,Failed,14929
2288,1131,1484,2024-08-17,9B,Business,Paid,12444
2289,744,1738,2025-02-14,2E,Business,Pending,10756
2290,1637,125,2024-11-11,33B,Economy,Pending,5453
2291,1184,1909,2024-03-17,8C,Business,Paid,17656
2292,2470,1371,2024-03-02,3D,Economy,Pending,11494
2293,1631,1618,2025-07-24,17E,Economy,Paid,16524
2294,1952,1978,2024-08-25,40A,Business,Failed,2257
2295,2039,2455,2025-12-01,39A,First,Paid,16788
2296,1337,164,2025-07-21,7F,Economy,Paid,3046
2297,2480,862,2024-03-18,2A,First,Failed,8646
2298,926,2288,2025-07-12,8D,Business,Pending,18432
2299,235,1237,2025-10-11,29D,Economy,,3853
2300,2375,2197,2025-02-19,8E,Economy,Paid,14046
2301,479,1207,2024-01-24,17D,Business,Paid,4068
2302,2476,505,2024-01-29,10B,First,Failed,15416
2303,666,525,2025-05-05,1C,Business,Failed,9457
2304,1124,1404,2024-05-14,27F,Business,Pending,7823
2305,1388,1768,2024-12-16,7F,Business,Pending,2228
2306,642,701,2024-12-15,34C,First,Failed,5252
2307,1517,1018,2024-10-07,40E,Economy,Paid,2351
2308,575,50,2025-04-20,9D,Economy,Failed,4272
2309,1722,695,2024-10-18,7E,Business,Pending,19241
2310,1019,26,2024-07-07,40A,Business,Paid,16649
2311,1328,11,2025-08-05,19A,First,Failed,11068
2312,400,808,2025-02-22,7D,Business,Pending,6194
2313,595,1126,2025-04-12,13E,First,Paid,15699
2314,1457,2059,2024-07-24,13C,First,Paid,5324
2315,1596,973,2024-08-29,34B,First,Paid,13143
2316,117,2455,2024-11-01,23F,Business,Paid,8261
2317,383,1069,2024-07-02,27C,Economy,Paid,3432
2318,859,842,2025-04-22,11A,First,Failed,2480
2319,2130,359,2025-05-18,36D,Economy,Paid,4970
2320,1851,285,2024-05-07,14F,First,Failed,3665
2321,832,2448,2025-03-24,31C,Business,Paid,18712
2322,873,1475,2024-08-17,16A,First,Pending,16265
2323,2118,1636,2024-02-10,1F,First,Paid,10608
2324,387,2436,2025-11-04,6A,Economy,Failed,9250
2325,2007,425,2025-01-26,37F,Business,Pending,2944
2326,297,1030,2024-12-05,32B,First,Pending,4052
2327,719,1920,2025-10-31,6E,Business,Failed,12542
2328,1599,2489,2024-01-21,5F,Economy,Pending,9703
2329,2226,356,2024-12-12,7C,Business,Failed,3451
2330,1967,554,2024-01-10,15D,Business,Paid,13203
2331,1183,1887,2024-03-27,19C,Economy,Paid,12975
2332,11,268,2025-06-28,30A,First,Failed,9918
2333,785,1916,2024-12-04,7B,First,Paid,15965
2334,411,1241,2025-12-15,3C,Business,Pending,3586
2335,2203,64,2024-01-04,24F,First,Paid,18773
2336,1230,2490,2024-01-23,21D,Economy,Paid,5728
2337,599,1299,2024-07-15,8A,Business,Pending,14299
2338,824,470,2025-05-12,3A,Business,Pending,8480
2339,2398,2020,2024-09-29,9F,First,Paid,16464
2340,1122,1837,2025-03-26,11C,First,Paid,6106
2341,19,2024,2024-04-16,23D,First,Paid,10681
2342,313,1590,2025-01-12,40C,Business,Failed,13120
2343,2493,878,2024-07-18,6C,First,Failed,13355
2344,1946,1218,2025-12-27,22B,Business,Paid,8152
2345,231,2061,2024-01-02,8D,First,Paid,4505
2346,2407,222,2024-04-30,26D,Business,Pending,16786
2347,44,1729,2025-09-06,18D,Business,Paid,9798
2348,2271,1420,2024-05-28,31D,Business,Paid,8934
2349,1289,881,2024-05-31,11A,First,Failed,11003
2350,2319,839,2025-07-18,9F,First,Failed,18439
2351,2260,752,2025-11-08,4B,Economy,Failed,10899
2352,1520,270,2024-11-01,7D,Business,Pending,16714
2353,1411,1635,2025-11-09,38D,First,Paid,17861
2354,2295,732,2025-04-19,37F,Economy,Failed,19393
2355,821,616,2024-12-29,29B,Economy,Pending,5316
2356,2120,1432,2024-03-11,40D,First,Paid,15059
2357,2343,2113,2025-10-01,23E,Business,Paid,5489
2358,171,2076,2024-02-02,2F,Economy,Pending,11592
2359,246,1313,2024-06-05,9D,Economy,Paid,17201
2360,1165,1903,2024-11-25,32A,Business,Pending,19577
2361,1640,2285,2025-12-16,27D,First,Pending,6994
2362,617,384,2025-12-07,3A,Business,Failed,9506
2363,240,2374,2025-01-21,17F,Business,Pending,3497
2364,1957,85,2025-09-12,21A,First,Failed,11442
2365,2359,246,2024-06-07,34F,Economy,Paid,4410
2366,1440,2436,2025-06-22,37F,Business,Failed,13742
2367,398,2314,2024-08-14,37B,Economy,Pending,10666
2368,1857,804,2024-09-08,22E,Economy,Failed,8927
2369,923,2276,2025-01-01,34F,Economy,Paid,17421
2370,792,240,2024-09-18,40A,First,Failed,10462
2371,1907,1097,2025-10-07,28F,Economy,Paid,8017
2372,1905,388,2025-06-21,16D,Business,Pending,9005
2373,2070,2426,2024-02-12,23F,Business,Failed,16109
2374,813,2260,2025-06-14,25B,Business,Paid,6457
2375,904,676,2024-01-16,36E,First,Paid,11186
2376,1731,171,2024-04-14,4A,Business,Failed,19152
2377,832,1176,2024-07-21,11E,First,Failed,15330
2378,1395,1701,2025-12-20,31D,Economy,Failed,7074
2379,1967,809,2025-11-08,11A,Economy,Failed,11123
2380,1045,2152,2024-02-28,32C,First,Failed,16298
2381,2208,1306,2024-02-17,16C,First,Paid,16797
2382,744,2420,2025-10-21,18A,First,Pending,9191
2383,813,129,2024-10-03,33B,Economy,Paid,9548
2384,1580,2268,2025-02-15,36F,First,Failed,15064
2385,1376,1197,2024-06-26,25D,Economy,Failed,4659
2386,2228,472,2024-04-23,16A,Economy,Pending,2633
2387,1651,1884,2024-10-22,30D,Business,Failed,17716
2388,2261,1526,2025-12-30,37D,Economy,Pending,5228
2389,530,2142,2025-03-13,6D,First,Failed,19632
2390,1419,1600,2024-09-22,29C,First,Paid,19366
2391,2075,1045,2024-06-10,8D,First,Pending,4510
2392,939,2154,2025-05-18,2A,Economy,Paid,17616
2393,2486,1872,2024-02-05,26D,Economy,Failed,2989
2394,285,1224,2025-08-09,3E,Business,Paid,3616
2395,1821,1868,2025-04-02,36A,Business,Paid,10616
2396,649,1376,2025-10-08,6E,First,Paid,11622
2397,189,1306,2025-01-05,40F,Economy,Pending,14392
2398,1726,612,2025-04-30,20E,First,Pending,8395
2399,1223,1563,2024-09-28,36B,First,Pending,7218
2400,1126,948,2024-06-27,30C,First,Paid,18561
2401,479,1599,2025-04-24,24A,Business,Paid,15576
2402,2044,854,2024-06-07,15D,First,,7251
2403,2026,1910,2024-07-22,22E,Business,Pending,15510
2404,517,2477,2024-10-04,40E,Economy,Failed,2719
2405,1889,1978,2024-05-22,31F,First,Paid,5128
2406,1551,1062,2025-06-03,24F,Business,Pending,16597
2407,1541,1443,2025-05-26,29A,Economy,Failed,4789
2408,2278,302,2024-04-25,7F,Business,Paid,13748
2409,1138,639,2025-01-26,15A,First,Paid,17306
2410,1540,71,2024-12-08,22C,Economy,Paid,14595
2411,1749,1923,2025-01-07,19E,Economy,Pending,8900
2412,34,646,2025-11-18,34C,Economy,Pending,2607
2413,296,1789,2025-12-26,7A,Business,Failed,17072
2414,1430,174,2025-01-03,11D,Business,Paid,5591
2415,1151,1999,2024-08-02,9F,Business,Pending,7645
2416,2190,90,2025-05-25,27A,Economy,Pending,6119
2417,1988,2416,2025-07-22,17E,First,Paid,7311
2418,648,2367,2024-11-22,13B,First,Paid,10944
2419,2176,824,2024-02-06,8D,Economy,Failed,5048
2420,1710,551,2025-01-14,14D,First,Failed,6444
2421,1548,60,2025-05-26,13F,Economy,Failed,6120
2422,463,1129,2024-11-19,22A,First,Pending,13653
2423,1210,1263,2025-01-03,27A,First,Pending,18000
2424,514,1486,2024-08-11,38A,First,Pending,3014
2425,1,127,2025-12-13,29D,Business,Pending,14886
2426,1263,83,2024-04-09,38E,Business,Pending,11960
2427,1079,1244,2024-03-15,9D,Economy,Paid,3591
2428,1472,946,2025-12-24,1E,Business,Failed,13453
2429,338,1641,2025-03-12,4E,Economy,Failed,15339
2430,1128,1953,2025-12-03,28E,Business,Failed,4588
2431,2393,1996,2025-01-02,31E,First,Failed,4538
2432,977,890,2024-03-03,12F,Business,Paid,16823
2433,883,574,2025-09-15,38B,Business,Pending,14459
2434,2246,513,2025-10-16,9A,Business,Pending,8181
2435,1038,1910,2024-04-08,25F,Economy,Pending,14208
2436,1704,65,2024-08-12,39E,Economy,Failed,15035
2437,872,1965,2024-03-15,21E,First,Failed,7876
2438,457,2231,2025-12-10,25D,First,Paid,3475
2439,1550,1090,2024-07-02,39F,First,Paid,15780
2440,366,2102,2024-10-19,16C,Business,Pending,7075
2441,2449,1245,2024-02-26,26C,First,Pending,13329
2442,2158,2284,2024-09-05,19D,Economy,Pending,4855
2443,2454,889,2025-09-17,9B,First,Pending,7636
2444,2357,612,2025-04-13,27E,First,Pending,12895
2445,160,438,2024-05-19,33C,First,,11332
2446,844,1127,2024-12-24,36C,First,Failed,4830
2447,2103,1460,2025-07-06,36F,First,Paid,10690
2448,2000,1445,2025-02-11,14B,Economy,Paid,16540
2449,2304,524,2025-04-18,14E,Business,,6682
2450,2470,1467,2025-10-26,19F,First,Pending,11295
2451,1639,2452,2025-03-21,23F,Business,Pending,5089
2452,2312,2391,2024-08-19,9F,First,Pending,3752
2453,233,800,2025-09-08,12E,Business,Paid,6014
2454,233,2262,2025-09-09,35F,Economy,Paid,2613
2455,558,1024,2024-10-26,21F,Business,Pending,19027
2456,1950,1580,2025-10-03,8C,First,Pending,13060
2457,1460,322,2025-03-01,36D,Business,Failed,19519
2458,335,180,2024-06-09,38E,Business,Pending,14884
2459,2452,2428,2025-02-04,27F,First,Failed,18202
2460,256,1705,2025-01-12,35C,Business,Pending,16137
2461,1090,450,2024-09-13,28A,First,Pending,12554
2462,772,1285,2025-05-08,34A,Economy,Pending,18545
2463,946,1661,2025-05-03,2D,First,Failed,12013
2464,1112,2179,2024-06-30,10A,Economy,Failed,8069
2465,311,1258,2025-06-09,4B,Business,Failed,5402
2466,1595,904,2024-04-09,18B,First,Paid,12819
2467,1282,1178,2024-12-23,19F,Business,Paid,5993
2468,1582,330,2024-08-18,17B,Economy,Pending,15186
2469,2177,637,2025-07-18,4F,Economy,Failed,2056
2470,2374,1890,2024-01-06,19B,Business,Failed,7996
2471,790,1915,2024-03-30,35A,First,Pending,2619
2472,2065,2101,2024-03-04,23D,First,Pending,18041
2473,342,1868,2024-03-28,7E,First,Pending,15066
2474,1003,413,2024-02-02,36B,First,Pending,4613
2475,838,1541,2024-03-12,36D,Economy,Failed,10319
2476,628,2416,2025-07-09,16E,First,Paid,5557
2477,1273,1476,2024-09-09,19F,Business,Failed,6171
2478,710,1565,2024-04-16,4D,Economy,Paid,6982
2479,739,515,2025-05-28,25D,Business,Pending,15532
2480,2225,481,2024-05-15,21E,Business,Paid,8925
2481,1779,2462,2025-09-20,4A,Business,Failed,19018
2482,946,2276,2025-02-12,17B,Economy,Failed,17794
2483,2405,2185,2024-04-30,40D,First,Failed,7737
2484,495,518,2025-04-22,15F,Business,Failed,14902
2485,35,1485,2024-04-03,24E,Business,Failed,3156
2486,1431,305,2025-05-19,35F,First,Failed,7653
2487,1992,655,2024-01-07,39B,First,Pending,5868
2488,818,1978,2025-08-22,13C,First,Paid,10435
2489,10,181,2025-11-24,29B,First,Pending,19151
2490,986,30,2024-07-09,5B,Business,Paid,13409
2491,1738,765,2025-04-01,12F,Economy,Paid,10606
2492,1559,40,2025-12-20,33A,First,Paid,8570
2493,2143,2235,2025-01-20,25A,First,Failed,13475
2494,450,2367,2024-10-04,28C,Business,Failed,14536
2495,1244,892,2025-03-23,36C,First,Failed,13298
2496,2144,2372,2024-02-21,9B,Business,,4886
2497,865,1927,2025-02-08,38C,Business,Paid,16588
2498,1801,943,2025-01-30,1C,Business,Paid,2861
2499,207,1067,2025-11-24,30F,Business,Pending,13956
2500,1810,2222,2024-07-29,10A,First,Failed,18593
